portal_url	title_raw	text_raw	mentions_disease	about_patient	title_toks	text_toks
medmon.semanticlab.net/doc/4717381378771398319/Jodi-Stecyk	Jodi Stecyk	RT @hockeynight: Nathan Dempsey was diagnosed with Parkinson's in 2010, after he retired from professional hockey. 	1	1	Jodi|Stecyk	RT|@hockeynight|:|Nathan|Dempsey|was|diagnosed|with|Parkinson's|in|2010|,|after|he|retired|from|professional|hockey|.
medmon.semanticlab.net/doc/4716982971248327769/Jolyon-Hallows	Jolyon Hallows	Another testimony to the effectiveness of boxing therapy in #Parkinsons. It's not just punching, it involves the whole body, leaving people feeling better than when they started. And that's a great goal. 	1	0	Jolyon|Hallows	Another|testimony|to|the|effectiveness|of|boxing|therapy|in|#Parkinsons|.|It's|not|just|punching|,|it|involves|the|whole|body|,|leaving|people|feeling|better|than|when|they|started|.|And|that's|a|great|goal|.
medmon.semanticlab.net/doc/4716978075115600360/Richard-Kenny	Richard Kenny	"Please please watch the two part @BBCTwo documentary ""The Parkinsons Drug Trial - a Miracle Cure?"" Humanity at its finest. Bravo to all involved. I was left with tears in my eyes and hope in my heart. "	1	0	Richard|Kenny	"Please|please|watch|the|two|part|@BBCTwo|documentary|""|The|Parkinsons|Drug|Trial|-|a|Miracle|Cure|?|""|Humanity|at|its|finest|.|Bravo|to|all|involved|.|I|was|left|with|tears|in|my|eyes|and|hope|in|my|heart|."
medmon.semanticlab.net/doc/4716965776057010411/Becky-Duggan	Becky Duggan	Risking my life for a Parkinson's cure https://t.co/Z9Id6LpH5b. 	1	1	Becky|Duggan	Risking|my|life|for|a|Parkinson's|cure|https://t.co/Z9Id6LpH5b|.
medmon.semanticlab.net/doc/4716808475527230903/Parkinson's-News	Parkinson's News	RT @Parkinsons_Bio: Impulse Control Disorders in Parkinson's Disease. 	1	0	Parkinson's|News	RT|@Parkinsons_Bio|:|Impulse|Control|Disorders|in|Parkinson's|Disease|.
medmon.semanticlab.net/doc/4716791271782606177/Tied-Tongued	Tied Tongued	hey pals. my grandpa died peacefully this week after a long struggle with parkinson's. if you're feeling generous, it would mean so much to me if you could donate to the michael j. fox foundation here: https://t.co/PwQJIlzX35. 	1	1	Tied|Tongued	hey|pals|.|my|grandpa|died|peacefully|this|week|after|a|long|struggle|with|parkinson's|.|if|you're|feeling|generous|,|it|would|mean|so|much|to|me|if|you|could|donate|to|the|michael|j|.|fox|foundation|here|:|https://t.co/PwQJIlzX35|.
medmon.semanticlab.net/doc/4716530758741069240/Boxing-Plaza	Boxing Plaza	Taking on Parkinson's in the boxing ring - https://t.co/hQIJIXcRNF https://t.co/q3Dh9Qmv4h. 	1	0	Boxing|Plaza	Taking|on|Parkinson's|in|the|boxing|ring|-|https://t.co/hQIJIXcRNF|https://t.co/q3Dh9Qmv4h|.
medmon.semanticlab.net/doc/4716402959495342218/Lotusmonkey	Lotusmonkey	RT @FrontNeurosci: A Computational Model of Loss of Dopaminergic Cells in Parkinson's Disease Due to Glutamate-Induced Excitotoxicity https…. 	1	0	Lotusmonkey	RT|@FrontNeurosci|:|A|Computational|Model|of|Loss|of|Dopaminergic|Cells|in|Parkinson's|Disease|Due|to|Glutamate-Induced|Excitotoxicity|https|…|.
medmon.semanticlab.net/doc/4716339057564908985/nala	nala	Parkinson's psychosis drug target of probe. 	1	0	nala	Parkinson's|psychosis|drug|target|of|probe|.
medmon.semanticlab.net/doc/4715926165527487686/Parkinson's-News	Parkinson's News	Molecular insights of the G2019S substitution in LRRK2 kinase domain associated with Parkinson's disease A molecular dynamics simulation approach.: The G2019S substitution in the Leucinerich repeat kinase 2 LRRK2 is significantly associated with… https://t.co/VSP96j7n1M https://t.co/mvnPMSB8ib. 	1	0	Parkinson's|News	Molecular|insights|of|the|G2019S|substitution|in|LRRK|2|kinase|domain|associated|with|Parkinson's|disease|A|molecular|dynamics|simulation|approach|.|:|The|G2019S|substitution|in|the|Leucinerich|repeat|kinase|2|LRRK|2|is|significantly|associated|with|…|https://t.co/VSP96j7n1M|https://t.co/mvnPMSB8ib|.
medmon.semanticlab.net/doc/4715857351593491786/Marisol-Palacios	Marisol Palacios	The pioneering #GDNF trial has advanced our understanding of #Parkinsons and is an important step on the path to new treatments and a cure. Find out how Parkinson’s UK is leading the way: https://t.co/1TQg4gBIPB #ParkinsonsDrugTrial https://t.co/Go6fLW1WTA. 	1	0	Marisol|Palacios	The|pioneering|#GDNF|trial|has|advanced|our|understanding|of|#Parkinsons|and|is|an|important|step|on|the|path|to|new|treatments|and|a|cure|.|Find|out|how|Parkinson|’|s|UK|is|leading|the|way|:|https://t.co/1TQg4gBIPB|#ParkinsonsDrugTrial|https://t.co/Go6fLW1WTA|.
medmon.semanticlab.net/doc/4715668113894457285/MyNeuroNews.com	MyNeuroNews.com	(Dual-Site Transcranial Magnetic Stimulation for the Treatment of Parkinson's Disease) has been published on M ... - https://t.co/nK5Z9tfHEZ. 	1	0	MyNeuroNews.com	(|Dual-Site|Transcranial|Magnetic|Stimulation|for|the|Treatment|of|Parkinson's|Disease|)|has|been|published|on|M|...|-|https://t.co/nK5Z9tfHEZ|.
medmon.semanticlab.net/doc/4715584547651288788/Neil-Strom	Neil Strom	RT @physorg_com: 'Undruggable' Parkinson's molecule spills its secrets @ucsf https://t.co/6w44x8iTg1. 	1	0	Neil|Strom	RT|@physorg_com|:|'|Undruggable|'|Parkinson's|molecule|spills|its|secrets|@ucsf|https://t.co/6w44x8iTg1|.
medmon.semanticlab.net/doc/4715238014153684493/Jolyon-Hallows	Jolyon Hallows	"""Life is Beautiful"" even with #Parkinsons. "	1	0	Jolyon|Hallows	"""|Life|is|Beautiful|""|even|with|#Parkinsons|."
medmon.semanticlab.net/doc/4715132333767402586/ARYAN	ARYAN®	New treatment has potential of reversing Parkinson's disease, finds Clinical trial https://t.co/8R3ASLqbsF. 	1	0	ARYAN|®	New|treatment|has|potential|of|reversing|Parkinson's|disease|,|finds|Clinical|trial|https://t.co/8R3ASLqbsF|.
medmon.semanticlab.net/doc/4715014366155202036/Mallika-Verma	Mallika Verma	Wearing off and #dyskinesia are side effects of #Parkinsons medication that affect movement. Find out about the causes and living with them day to day: https://t.co/DoYL15JgHh. Share your helpful tips and advice for managing wearing off and dyskinesia https://t.co/QpxK51ukaW. 	1	1	Mallika|Verma	Wearing|off|and|#dyskinesia|are|side|effects|of|#Parkinsons|medication|that|affect|movement|.|Find|out|about|the|causes|and|living|with|them|day|to|day|:|https://t.co/DoYL15JgHh|.|Share|your|helpful|tips|and|advice|for|managing|wearing|off|and|dyskinesia|https://t.co/QpxK51ukaW|.
medmon.semanticlab.net/doc/4714952923130515772/Madamji	Madamji	Prakash ji, Nirmalas mother didn't initiate this campaign for getting awarded; see, I work for Parkinson's Coz I am a patient myself; I don't look for awards; but I would definitely want my supporters get awarded for their support. 	1	1	Madamji	Prakash|ji|,|Nirmalas|mother|didn't|initiate|this|campaign|for|getting|awarded|;|see|,|I|work|for|Parkinson's|Coz|I|am|a|patient|myself|;|I|don't|look|for|awards|;|but|I|would|definitely|want|my|supporters|get|awarded|for|their|support|.
medmon.semanticlab.net/doc/4714918515354756651/Lynn-Gehlert	Lynn Gehlert	Alterations in gut bacteria have been linked to #Parkinsons, and we continue to support research in this field. Read about a recent study in @bustle: https://t.co/DEAdrUhrth. 	1	0	Lynn|Gehlert	Alterations|in|gut|bacteria|have|been|linked|to|#Parkinsons|,|and|we|continue|to|support|research|in|this|field|.|Read|about|a|recent|study|in|@bustle|:|https://t.co/DEAdrUhrth|.
medmon.semanticlab.net/doc/4714839868904917184/Southern-Trust	Southern Trust	Do you suffer from Parkinson's? Help improve your mobility in a fun way with the 8 week set dancing course. Suitable for beginners- friends or carers also welcome! 	1	0	Southern|Trust	Do|you|suffer|from|Parkinson's|?|Help|improve|your|mobility|in|a|fun|way|with|the|8|week|set|dancing|course|.|Suitable|for|beginners|-|friends|or|carers|also|welcome|!
medmon.semanticlab.net/doc/4714793181160480533/Deusto-NeuroLab	Deusto NeuroLab	#Parkinson patients may develop fluctuations in motor symptoms and #dyskinesias as well as #nonmotor symptoms as the disease progresses. Review this CME Brief Report activity to learn about new and emerging treatment options to manage patients’ symptoms. 	1	1	Deusto|NeuroLab	#Parkinson|patients|may|develop|fluctuations|in|motor|symptoms|and|#dyskinesias|as|well|as|#nonmotor|symptoms|as|the|disease|progresses|.|Review|this|CME|Brief|Report|activity|to|learn|about|new|and|emerging|treatment|options|to|manage|patients|’|symptoms|.
medmon.semanticlab.net/doc/4714783342593039163/Parkinson's-FDN	Parkinson's FDN	#Nutrition is an important component of living well with #Parkinsons. Hear from John Eric Duda, M.D. Associate Professor, #Neurology @PennMedicine - 1 of our 45 Centers of Excellence - as he explains how #dietary choices can affect symptom control in #PD https://t.co/hvtbfnfl6S. 	1	0	Parkinson's|FDN	#Nutrition|is|an|important|component|of|living|well|with|#Parkinsons|.|Hear|from|John|Eric|Duda|,|M|.|D|.|Associate|Professor|,|#Neurology|@PennMedicine|-|1|of|our|45|Centers|of|Excellence|-|as|he|explains|how|#dietary|choices|can|affect|symptom|control|in|#PD|https://t.co/hvtbfnfl6S|.
medmon.semanticlab.net/doc/4714697324380250236/Eliyahu-V	Eliyahu V⃞∞	Exercise has potential to improve non-motor symptoms of Parkinson's disease https://t.co/FEpp6WiZIj. 	1	0	Eliyahu|V|⃞|∞	Exercise|has|potential|to|improve|non-motor|symptoms|of|Parkinson's|disease|https://t.co/FEpp6WiZIj|.
medmon.semanticlab.net/doc/4714640797234688374/Ella-Stewart-Care	Ella Stewart Care	RT @OutThinkingPD: Digital Music-As-Medicine with Applications to Parkinson's Disease https://t.co/rQUmTGcSCT #health. 	1	0	Ella|Stewart|Care	RT|@OutThinkingPD|:|Digital|Music-As-Medicine|with|Applications|to|Parkinson's|Disease|https://t.co/rQUmTGcSCT|#health|.
medmon.semanticlab.net/doc/4714485968629215526/Home-Care-Assistance	Home Care Assistance	#Parkinsons disease affects millions around the world. Scientists at Cornell Medical College are determined to find a cure. Current research points to a possible solution to treatment - stem cell therapy. 	1	0	Home|Care|Assistance	#Parkinsons|disease|affects|millions|around|the|world|.|Scientists|at|Cornell|Medical|College|are|determined|to|find|a|cure|.|Current|research|points|to|a|possible|solution|to|treatment|-|stem|cell|therapy|.
medmon.semanticlab.net/doc/4714417147322055030/Mark-Stern	Mark Stern	Clinical trial at UB to test new treatment for Parkinson's dementia https://t.co/CI8NLfRzcp. 	1	0	Mark|Stern	Clinical|trial|at|UB|to|test|new|treatment|for|Parkinson's|dementia|https://t.co/CI8NLfRzcp|.
medmon.semanticlab.net/doc/4714363077333101155/long	long	RT @techinsider: This device can instantly calm symptoms from Parkinson's disease https://t.co/df3JDa2wWq. 	1	0	long	RT|@techinsider|:|This|device|can|instantly|calm|symptoms|from|Parkinson's|disease|https://t.co/df3JDa2wWq|.
medmon.semanticlab.net/doc/4714097648603891400/The-PD-Gardener	The PD Gardener	Persons w #Parkinsons Register now! High intensity exercise & rhythmic movements w focus on coordination, posture & balance. Live piano. See attached. New 10 week session starts Thurs. March 21 1:00 - 2:00 pm, The School of Dance, 200 Crichton St. Ottawa. Free of charge. https://t.co/ceuQeOpgxp. 	1	1	The|PD|Gardener	Persons|w|#Parkinsons|Register|now|!|High|intensity|exercise|&|rhythmic|movements|w|focus|on|coordination|,|posture|&|balance|.|Live|piano|.|See|attached|.|New|10|week|session|starts|Thurs|.|March|21|1:00|-|2:00|pm|,|The|School|of|Dance|,|200|Crichton|St|.|Ottawa|.|Free|of|charge|.|https://t.co/ceuQeOpgxp|.
medmon.semanticlab.net/doc/4713945270792835772/julian-chwang	julian chwang	When she received her MS diagnosis, Selma Blair received comfort and advice from Michael J. Fox, who has lived with Parkinson's disease for almost 30 years https://t.co/fxHNK7i42G. 	1	1	julian|chwang	When|she|received|her|MS|diagnosis|,|Selma|Blair|received|comfort|and|advice|from|Michael|J|.|Fox|,|who|has|lived|with|Parkinson's|disease|for|almost|30|years|https://t.co/fxHNK7i42G|.
medmon.semanticlab.net/doc/4713920695274692208/Tal-Givoly	Tal Givoly	RT @YourMindCanHeal: Top story: Advanced treatment options for Parkinson's disease - Medivizor https://t.co/cPD6439Iwd, see more https://t.…. 	1	0	Tal|Givoly	RT|@YourMindCanHeal|:|Top|story|:|Advanced|treatment|options|for|Parkinson's|disease|-|Medivizor|https://t.co/cPD6439Iwd|,|see|more|https://t.…|.
medmon.semanticlab.net/doc/4713778398604948787/Theresa-Kudia.	Theresa Kudia.	Doctors and nurses say they witnessed a miracle when one of their patients with Parkinson's who had not walked for years, stood up and unexpectedly began moving his legs: https://t.co/eYVa1uEu1I. 	1	1	Theresa|Kudia|.	Doctors|and|nurses|say|they|witnessed|a|miracle|when|one|of|their|patients|with|Parkinson's|who|had|not|walked|for|years|,|stood|up|and|unexpectedly|began|moving|his|legs|:|https://t.co/eYVa1uEu1I|.
medmon.semanticlab.net/doc/4713520121449083398/Variety	Variety	Michael J. Fox opens up about new health problems amid Parkinson's battle https://t.co/W28dLzVm3t https://t.co/brTIqggQje. 	1	0	Variety	Michael|J|.|Fox|opens|up|about|new|health|problems|amid|Parkinson's|battle|https://t.co/W28dLzVm3t|https://t.co/brTIqggQje|.
medmon.semanticlab.net/doc/4713466066402837094/Theres-a-Snake-in-Eden	There’s a Snake in Eden	@RealSaavedra I think she has onset Parkinsons. Her head and hands shake too much. 	1	1	There|’|s|a|Snake|in|Eden	@RealSaavedra|I|think|she|has|onset|Parkinsons|.|Her|head|and|hands|shake|too|much|.
medmon.semanticlab.net/doc/4713466066365075438/RasBabaO	RasBabaO	Michael J. Fox Says Parkinson's Diagnosis Changed Him: 'There Are Bigger Things Than Being a Rock Star' https://t.co/RsX8s8abm2 https://t.co/VQnm7o3Qjw. 	1	1	RasBabaO	Michael|J|.|Fox|Says|Parkinson's|Diagnosis|Changed|Him|:|'|There|Are|Bigger|Things|Than|Being|a|Rock|Star|'|https://t.co/RsX8s8abm2|https://t.co/VQnm7o3Qjw|.
medmon.semanticlab.net/doc/4713436166747731424/Dark-phoenix	Dark phoenix	RT @NewsStoryIndia: #BreakingNews New Treatment Offers Promise for Stopping, Even Reversing Parkinson's - News18. ⚡#AnnaUniversityAwards. ht…. 	1	0	Dark|phoenix	RT|@NewsStoryIndia|:|#BreakingNews|New|Treatment|Offers|Promise|for|Stopping|,|Even|Reversing|Parkinson's|-|News|18|.|⚡|#AnnaUniversityAwards|.|ht|…|.
medmon.semanticlab.net/doc/4713406769651351805/DirtyJerz-E	DirtyJerz E	RT @OANN: New treatment for Parkinson's disease may halt, reverse damage https://t.co/IuTguJh2h4 via @YouTube #Parkinsons #OANN. 	1	0	DirtyJerz|E	RT|@OANN|:|New|treatment|for|Parkinson's|disease|may|halt|,|reverse|damage|https://t.co/IuTguJh2h4|via|@YouTube|#Parkinsons|#OANN|.
medmon.semanticlab.net/doc/4713217412272811698/Al-Verdini	Al Verdini	Slideshow: A Visual Guide to Parkinson's Disease https://t.co/Qr4rNv5Dh5. from @WebMD. 	1	0	Al|Verdini	Slideshow|:|A|Visual|Guide|to|Parkinson's|Disease|https://t.co/Qr4rNv5Dh5|.|from|@WebMD|.
medmon.semanticlab.net/doc/4713178089617036845/Kyle-J.Norton	Kyle J.Norton	Food Therapy: Coffee, A linear Association to Reduced Risk and Progression of Parkinson's Disease https://t.co/j2EqYApj8B. 	1	0	Kyle|J.Norton	Food|Therapy|:|Coffee|,|A|linear|Association|to|Reduced|Risk|and|Progression|of|Parkinson's|Disease|https://t.co/j2EqYApj8B|.
medmon.semanticlab.net/doc/4713141224216160906/Mina-Dhillon	Mina Dhillon	If you've watched @BBCTwo #GDNF #ParkinsonsDrugTrial and would like more info or support on Parkinson's, @ParkinsonsUK is here to help: https://t.co/oJSKRMJfb5. 	1	0	Mina|Dhillon	If|you've|watched|@BBCTwo|#GDNF|#ParkinsonsDrugTrial|and|would|like|more|info|or|support|on|Parkinson's|,|@ParkinsonsUK|is|here|to|help|:|https://t.co/oJSKRMJfb5|.
medmon.semanticlab.net/doc/4713131392802158823/Shazia-Dar	Shazia Dar	Find out more about #Parkinsons - what it is, who it affects and how Parkinson’s UK is helping everyone affected by the condition: https://t.co/srPj2tHCII #ParkinsonsDrugTrial https://t.co/Lm1M0OXSnY. 	1	0	Shazia|Dar	Find|out|more|about|#Parkinsons|-|what|it|is|,|who|it|affects|and|how|Parkinson|’|s|UK|is|helping|everyone|affected|by|the|condition|:|https://t.co/srPj2tHCII|#ParkinsonsDrugTrial|https://t.co/Lm1M0OXSnY|.
medmon.semanticlab.net/doc/4713084697232236284/Consultus-Care	Consultus Care	PARKINSON'S DISEASE. More than 10 million people worldwide are living with Parkinson's. This article from Medical News Today highlights the signs and symptoms to look out for: https://t.co/tKEXUgcBYY. 	1	0	Consultus|Care	PARKINSON'S|DISEASE|.|More|than|10|million|people|worldwide|are|living|with|Parkinson's|.|This|article|from|Medical|News|Today|highlights|the|signs|and|symptoms|to|look|out|for|:|https://t.co/tKEXUgcBYY|.
medmon.semanticlab.net/doc/4713013424194120903/Chelsea-McKenzie	Chelsea McKenzie	Our new paper shows that individuals with #Parkinsons perceive a sensory event triggering an action to have occurred earlier in time than it really did, in contrast to typical temporal binding in which the event is 'pulled in time' towards the action. https://t.co/Xh5p5C7x7g. 	1	1	Chelsea|McKenzie	Our|new|paper|shows|that|individuals|with|#Parkinsons|perceive|a|sensory|event|triggering|an|action|to|have|occurred|earlier|in|time|than|it|really|did|,|in|contrast|to|typical|temporal|binding|in|which|the|event|is|'|pulled|in|time|'|towards|the|action|.|https://t.co/Xh5p5C7x7g|.
medmon.semanticlab.net/doc/4713001139885563881/Beloved	Beloved	RT @FOX29philly: Doctors witness miracle as patient with Parkinson's walks again. https://t.co/lPAIkDHoij. 	1	1	Beloved	RT|@FOX29philly|:|Doctors|witness|miracle|as|patient|with|Parkinson's|walks|again|.|https://t.co/lPAIkDHoij|.
medmon.semanticlab.net/doc/4712806978033458299/jayeshthakur	jayeshthakur	Dennis Graham has started a new career at age 73 in deep learning, and is doing cutting-edge work on diagnosing Parkinson's disease. https://t.co/ccZD2DtLxt https://t.co/2HLi2mtoux. 	1	0	jayeshthakur	Dennis|Graham|has|started|a|new|career|at|age|73|in|deep|learning|,|and|is|doing|cutting-edge|work|on|diagnosing|Parkinson's|disease|.|https://t.co/ccZD2DtLxt|https://t.co/2HLi2mtoux|.
medmon.semanticlab.net/doc/4712804520401568676/Executive-Medicine	Executive Medicine	Scientists are getting closer to finding a #cure to #parkinsons #disease! https://t.co/1ZCBNBYT7M. 	1	0	Executive|Medicine	Scientists|are|getting|closer|to|finding|a|#cure|to|#parkinsons|#disease|!|https://t.co/1ZCBNBYT7M|.
medmon.semanticlab.net/doc/4712728332984481110/EMJ-Neurology	EMJ Neurology	New treatment under trial could restore brain cells in Parkinson's https://t.co/ZOsUw8llJN. 	1	0	EMJ|Neurology	New|treatment|under|trial|could|restore|brain|cells|in|Parkinson's|https://t.co/ZOsUw8llJN|.
medmon.semanticlab.net/doc/4712728332242836444/TexasGreens-LLC	TexasGreens LLC	RT @DC420LA: #Cannabis For #Parkinsons And #Alzheimers Diseases -An Interview With Dr. Ethan Russo https://t.co/C6XbqzuGSa. 	1	0	TexasGreens|LLC	RT|@DC420LA|:|#Cannabis|For|#Parkinsons|And|#Alzheimers|Diseases|-|An|Interview|With|Dr|.|Ethan|Russo|https://t.co/C6XbqzuGSa|.
medmon.semanticlab.net/doc/4712661975473436226/InMotion	InMotion	Can we repair the brain? The promise of stem cell technologies for treating Parkinson's disease https://t.co/7WV35nKF5m. 	1	0	InMotion	Can|we|repair|the|brain|?|The|promise|of|stem|cell|technologies|for|treating|Parkinson's|disease|https://t.co/7WV35nKF5m|.
medmon.semanticlab.net/doc/4712504684132070075/Healthy-Feeder	Healthy Feeder	Radical Parkinson's treatment tested in patients https://t.co/lR02y3lTxI. 	1	0	Healthy|Feeder	Radical|Parkinson's|treatment|tested|in|patients|https://t.co/lR02y3lTxI|.
medmon.semanticlab.net/doc/4712413747988504133/Nickie-Benefield	Nickie Benefield	"Cannabis For Parkinson's And Alzheimer's Diseases -An Interview With Dr. Ethan Russo: https://t.co/RkdVIiTYbA. Dr. Russo coined the term ""clinical endocannabinoid deficiency"". "	1	0	Nickie|Benefield	"Cannabis|For|Parkinson's|And|Alzheimer's|Diseases|-|An|Interview|With|Dr|.|Ethan|Russo|:|https://t.co/RkdVIiTYbA|.|Dr|.|Russo|coined|the|term|""|clinical|endocannabinoid|deficiency|""|."
medmon.semanticlab.net/doc/4712386713999856179/Robert-S-Farmer-MD	Robert S Farmer MD	@ParkinsonsPod I've definitively cured Parkinson's. Please read my book: https://t.co/sm0hmAK46u . PD research is a scam. There is no genetic component. 443-240-3283. 	1	0	Robert|S|Farmer|MD	@ParkinsonsPod|I've|definitively|cured|Parkinson's|.|Please|read|my|book|:|https://t.co/sm0hmAK46u|.|PD|research|is|a|scam|.|There|is|no|genetic|component|.|443-240-3283|.
medmon.semanticlab.net/doc/4712214675163356264/Gayle-Kelly	Gayle Kelly	@ParkinsonsUK is 50 today! 50 years ago Mali Jenkins founded the 'Parkinson's Disease Society' in a one-room office in London. For those 50 years, we’ve been single-minded in our purpose to find a cure and improve life for everyone affected by Parkinson’s. https://t.co/2EiBXgay0D https://t.co/zfl8vBJtH2. 	1	0	Gayle|Kelly	@ParkinsonsUK|is|50|today|!|50|years|ago|Mali|Jenkins|founded|the|'|Parkinson's|Disease|Society|'|in|a|one-room|office|in|London|.|For|those|50|years|,|we|’|ve|been|single-minded|in|our|purpose|to|find|a|cure|and|improve|life|for|everyone|affected|by|Parkinson|’|s|.|https://t.co/2EiBXgay0D|https://t.co/zfl8vBJtH2|.
medmon.semanticlab.net/doc/4712172896407298228/Sofia-Seikaly	Sofia Seikaly	TONIGHT AT 11: A breakthrough clinical trial set to happen in San Diego could REVERSE the symptoms of Parkinson's Disease. The researchers behind the science believe they're on the edge of a revolution. Watch tonight on @10News at 11. https://t.co/vEgjxE7aUa. 	1	0	Sofia|Seikaly	TONIGHT|AT|11|:|A|breakthrough|clinical|trial|set|to|happen|in|San|Diego|could|REVERSE|the|symptoms|of|Parkinson's|Disease|.|The|researchers|behind|the|science|believe|they're|on|the|edge|of|a|revolution|.|Watch|tonight|on|@10News|at|11|.|https://t.co/vEgjxE7aUa|.
medmon.semanticlab.net/doc/4712150776955784003/Jared	Jared	RT @dimebagdevin: @LilMerk618 trying to drink water #parkinsons https://t.co/0yfGsD9YB1. 	1	1	Jared	RT|@dimebagdevin|:|@LilMerk618|trying|to|drink|water|#parkinsons|https://t.co/0yfGsD9YB1|.
medmon.semanticlab.net/doc/4712050010350156091/Ruth-Lee-Bates	Ruth Lee (Bates)	Dance for people living with Parkinson's - Looking ahead: a 1 day symposium 21 March, @Sadlers_Wells is offered as one of a series of events to kick off @DanceConsortium Pepperland tour. To book for symposium https://t.co/n4wyySjIl6. Pepperland tour dates https://t.co/haq8MDGj6s https://t.co/3JEdD5l7xa. 	1	0	Ruth|Lee|(|Bates|)	Dance|for|people|living|with|Parkinson's|-|Looking|ahead|:|a|1|day|symposium|21|March|,|@Sadlers_Wells|is|offered|as|one|of|a|series|of|events|to|kick|off|@DanceConsortium|Pepperland|tour|.|To|book|for|symposium|https://t.co/n4wyySjIl6|.|Pepperland|tour|dates|https://t.co/haq8MDGj6s|https://t.co/3JEdD5l7xa|.
medmon.semanticlab.net/doc/4711983652750028367/Human-Observer	Human Observer	US information technology giant @IBM has released the prototype of an AI-powered fingernail sensor that monitors the movement of the wearer’s hand, calculates grip strength and rates #Parkinsons symptoms. @IBMResearch https://t.co/WFJxoj1WWy https://t.co/ExWdQlwCNM. 	1	0	Human|Observer	US|information|technology|giant|@IBM|has|released|the|prototype|of|an|AI-powered|fingernail|sensor|that|monitors|the|movement|of|the|wearer|’|s|hand|,|calculates|grip|strength|and|rates|#Parkinsons|symptoms|.|@IBMResearch|https://t.co/WFJxoj1WWy|https://t.co/ExWdQlwCNM|.
medmon.semanticlab.net/doc/4711663241096420099/Parkinson's-Facts	Parkinson's Facts	Everything You Really Need To Know About #Parkinson's Disease https://t.co/lN4s0dazp9 #ParkinsonsCare. 	1	0	Parkinson's|Facts	Everything|You|Really|Need|To|Know|About|#Parkinson's|Disease|https://t.co/lN4s0dazp9|#ParkinsonsCare|.
medmon.semanticlab.net/doc/4711432225092350337/Wishbone	Wishbone	RT @tyler_casper: Medical News Today: Parkinson's: How stem cells can help repair the brain... https://t.co/1O2SsOFAt7. 	1	0	Wishbone	RT|@tyler_casper|:|Medical|News|Today|:|Parkinson's|:|How|stem|cells|can|help|repair|the|brain|...|https://t.co/1O2SsOFAt7|.
medmon.semanticlab.net/doc/4711375691881457628/Gary-Sharpe	Gary Sharpe	Strategic Light Therapies: New Hope for People Parkinson's Disease https://t.co/COHx86cHVM #parkinsons. 	1	0	Gary|Sharpe	Strategic|Light|Therapies|:|New|Hope|for|People|Parkinson's|Disease|https://t.co/COHx86cHVM|#parkinsons|.
medmon.semanticlab.net/doc/4711235604456128990/RestlessDreams	RestlessDreams	Despicable piece by activist Janice Turner:. -calls trans women men. -says Parkinson's disease (PD) manifests differently in men (inc trans women) and women. Oestrogen, taken by trans women, has neuroprotective properties - so trans and cis women experience PD similarly. https://t.co/nOAn4txVi6. 	1	1	RestlessDreams	Despicable|piece|by|activist|Janice|Turner|:|.|-|calls|trans|women|men|.|-|says|Parkinson's|disease|(|PD|)|manifests|differently|in|men|(|inc|trans|women|)|and|women|.|Oestrogen|,|taken|by|trans|women|,|has|neuroprotective|properties|-|so|trans|and|cis|women|experience|PD|similarly|.|https://t.co/nOAn4txVi6|.
medmon.semanticlab.net/doc/4711046365763639261/Catherine	Catherine	@NurseCassin I don't think until you get Parkinson's you haven't peaked. 	1	0	Catherine	@NurseCassin|I|don't|think|until|you|get|Parkinson's|you|haven't|peaked|.
medmon.semanticlab.net/doc/4710957886056516910/ScienceofParkinsons	ScienceofParkinsons	There's a lot of hype about #GDNF and #parkinsons on various social media channels, especially in relation to the forthcoming BBC documentary 1/3. 	1	0	ScienceofParkinsons	There's|a|lot|of|hype|about|#GDNF|and|#parkinsons|on|various|social|media|channels|,|especially|in|relation|to|the|forthcoming|BBC|documentary|1/3|.
medmon.semanticlab.net/doc/4710928391502152641/OutThinkParkinsons	OutThinkParkinsons	Hands and Fingers in Parkinson's Disease https://t.co/T5AVcibE5e #wellbeing. 	1	0	OutThinkParkinsons	Hands|and|Fingers|in|Parkinson's|Disease|https://t.co/T5AVcibE5e|#wellbeing|.
medmon.semanticlab.net/doc/4710901141115916998/James-Rockafeller	James Rockafeller	Having #Parkinsons can feel overwhelming if you don't have the right information and support. We're here to help everyone feel in control of life with Parkinson's: https://t.co/AiZmlmGu6m https://t.co/1L7OaSpAWo. 	1	0	James|Rockafeller	Having|#Parkinsons|can|feel|overwhelming|if|you|don't|have|the|right|information|and|support|.|We're|here|to|help|everyone|feel|in|control|of|life|with|Parkinson's|:|https://t.co/AiZmlmGu6m|https://t.co/1L7OaSpAWo|.
medmon.semanticlab.net/doc/4710881696593926860/Donna-McNiel	Donna McNiel	What is this therapy?? My grandfather had Parkinson's. 	1	1	Donna|McNiel	What|is|this|therapy|?|?|My|grandfather|had|Parkinson's|.
