portal_url	title_raw	text_raw	mentions_disease	about_patient	title_toks	text_toks
medmon.semanticlab.net/doc/4707474762958841183/Oh,-Aye,-Its-him!	Oh, Aye, Its him!	For those unaware there are several types of Angelman Syndrome a neuro genetic condition. Everyone has two copies of the UBE3A gene, one from their mother and one from their father. In the brain, due... https://t.co/vFa6IXlacr. 	1	0	Oh|,|Aye|,|Its|him|!	For|those|unaware|there|are|several|types|of|Angelman|Syndrome|a|neuro|genetic|condition|.|Everyone|has|two|copies|of|the|UBE|3A|gene|,|one|from|their|mother|and|one|from|their|father|.|In|the|brain|,|due|...|https://t.co/vFa6IXlacr|.
medmon.semanticlab.net/doc/4707446733215161713/AngelmanSyndromeFdn	AngelmanSyndromeFdn	Iconic landmarks across the U.S. will light up blue later this week in honor of International Angelman Day! If you… https://t.co/hb5g99nR4a. 	0	0	AngelmanSyndromeFdn	Iconic|landmarks|across|the|U|.|S|.|will|light|up|blue|later|this|week|in|honor|of|International|Angelman|Day|!|If|you|…|https://t.co/hb5g99nR4a|.
medmon.semanticlab.net/doc/4707344504342289036/22Q11-Ireland	22Q11 Ireland	For those unaware there are several types of Angelman Syndrome a neuro genetic condition. Everyone has two copies of the UBE3A gene, one from their mother and one from their father. In the brain, due... https://t.co/vFa6IXlacr. 	1	0	22Q11|Ireland	For|those|unaware|there|are|several|types|of|Angelman|Syndrome|a|neuro|genetic|condition|.|Everyone|has|two|copies|of|the|UBE|3A|gene|,|one|from|their|mother|and|one|from|their|father|.|In|the|brain|,|due|...|https://t.co/vFa6IXlacr|.
medmon.semanticlab.net/doc/4707342046818198128/Rare-Revolution-Mag	Rare Revolution Mag	For those unaware there are several types of Angelman Syndrome a neuro genetic condition. Everyone has two copies of the UBE3A gene, one from their mother and one from their father. In the brain, due... https://t.co/vFa6IXlacr. 	1	0	Rare|Revolution|Mag	For|those|unaware|there|are|several|types|of|Angelman|Syndrome|a|neuro|genetic|condition|.|Everyone|has|two|copies|of|the|UBE|3A|gene|,|one|from|their|mother|and|one|from|their|father|.|In|the|brain|,|due|...|https://t.co/vFa6IXlacr|.
medmon.semanticlab.net/doc/4707280606533958139/angelmanuk	angelmanuk	@RareRevolutionM What is #AngelmanUK? We are the UK Charity for Angelman Syndrome, providing Support, Education and Research to anyone who needs it- but here's what some of our families and professionals who use us think! https://t.co/in3XbaljzS. #TakeoverTuesday. 	0	0	angelmanuk	@RareRevolutionM|What|is|#AngelmanUK|?|We|are|the|UK|Charity|for|Angelman|Syndrome|,|providing|Support|,|Education|and|Research|to|anyone|who|needs|it|-|but|here's|what|some|of|our|families|and|professionals|who|use|us|think|!|https://t.co/in3XbaljzS|.|#TakeoverTuesday|.
medmon.semanticlab.net/doc/4707273234304000766/Rare-Revolution-Mag	Rare Revolution Mag	There are lots of treatments for epilepsy which is common in individuals with Angelman Syndrome. We posted a video regarding investigation of the use of CBD for those with AS, but there are of course other alternative ways to... https://t.co/mQWdfWF7T3. 	1	0	Rare|Revolution|Mag	There|are|lots|of|treatments|for|epilepsy|which|is|common|in|individuals|with|Angelman|Syndrome|.|We|posted|a|video|regarding|investigation|of|the|use|of|CBD|for|those|with|AS|,|but|there|are|of|course|other|alternative|ways|to|...|https://t.co/mQWdfWF7T3|.
medmon.semanticlab.net/doc/4707184764277238430/SANDMAN-Movie	SANDMAN Movie	RT @SCRMRadio: Contributors' Corner @Dr_Moxmo - Now Playing: Happy Puppet Syndrome. 	0	0	SANDMAN|Movie	RT|@SCRMRadio|:|Contributors|'|Corner|@Dr_Moxmo|-|Now|Playing|:|Happy|Puppet|Syndrome|.
medmon.semanticlab.net/doc/4707078117800967312/AngelmanSyndromeFdn	AngelmanSyndromeFdn	Support AS research by joining the Cure Club, a special group of givers who are focused on finding a cure for Angel… https://t.co/RTXhxYssVO. 	0	0	AngelmanSyndromeFdn	Support|AS|research|by|joining|the|Cure|Club|,|a|special|group|of|givers|who|are|focused|on|finding|a|cure|for|Angel|…|https://t.co/RTXhxYssVO|.
medmon.semanticlab.net/doc/4707078117804739027/AngelmanSyndromeFdn	AngelmanSyndromeFdn	In honor of International Angelman Day this Friday, we’re sharing the global footprint of ASF-funded research throu… https://t.co/yO9aUq2HPW. 	0	0	AngelmanSyndromeFdn	In|honor|of|International|Angelman|Day|this|Friday|,|we|’|re|sharing|the|global|footprint|of|ASF-funded|research|throu|…|https://t.co/yO9aUq2HPW|.
medmon.semanticlab.net/doc/4706580183698400836/Young-Designer-Award	Young Designer Award	ANGELMAN SYNDROME AWARENESS CAMPAIGN - FASHION FOR SOCIAL GOOD!! https://t.co/cUtC7h2EXX. 	0	0	Young|Designer|Award	ANGELMAN|SYNDROME|AWARENESS|CAMPAIGN|-|FASHION|FOR|SOCIAL|GOOD|!|!|https://t.co/cUtC7h2EXX|.
medmon.semanticlab.net/doc/4706452387071628792/Alyssa-LaZarte	Alyssa LaZarte	My brother was diagnosed w/ Angelman Syndrome at age 3. My dad came up w/ the #angelmanchallenge to help spread awareness about this unknown disability. I wanna challenge anyone that has snow to go out in their swimsuit/ swim shorts to make a snow angel & challenge someone else👼🏽 https://t.co/RnevyFbMN7. 	1	1	Alyssa|LaZarte	My|brother|was|diagnosed|w|/|Angelman|Syndrome|at|age|3|.|My|dad|came|up|w|/|the|#angelmanchallenge|to|help|spread|awareness|about|this|unknown|disability|.|I|wanna|challenge|anyone|that|has|snow|to|go|out|in|their|swimsuit|/|swim|shorts|to|make|a|snow|angel|&|challenge|someone|else|👼|🏽|https://t.co/RnevyFbMN7|.
medmon.semanticlab.net/doc/4706068999710511406/SCRM-Radio	SCRM Radio	Contributors' Corner @Dr_Moxmo - Now Playing: Happy Puppet Syndrome. 	0	0	SCRM|Radio	Contributors|'|Corner|@Dr_Moxmo|-|Now|Playing|:|Happy|Puppet|Syndrome|.
medmon.semanticlab.net/doc/4705943658302653453/ProudMom	ProudMom	If you have visited an AS Clinic and haven’t already, take the Angelman Syndrome Clinic Survey and share your feedback! Your input helps the ASF AS Clinics provide the best possible care for your loved ones with AS. https://t.co/wgDAaOVbsC https://t.co/CesCg3Ue6M. 	0	0	ProudMom	If|you|have|visited|an|AS|Clinic|and|haven|’|t|already|,|take|the|Angelman|Syndrome|Clinic|Survey|and|share|your|feedback|!|Your|input|helps|the|ASF|AS|Clinics|provide|the|best|possible|care|for|your|loved|ones|with|AS|.|https://t.co/wgDAaOVbsC|https://t.co/CesCg3Ue6M|.
medmon.semanticlab.net/doc/4705264384285307526/AngelmanSyndromeFdn	AngelmanSyndromeFdn	Registration is NOW OPEN for the 2019 ASF Research Symposium & Family Conference! Registration is FREE. Click here… https://t.co/gmvB6IA7G3. 	0	0	AngelmanSyndromeFdn	Registration|is|NOW|OPEN|for|the|2019|ASF|Research|Symposium|&|Family|Conference|!|Registration|is|FREE|.|Click|here|…|https://t.co/gmvB6IA7G3|.
medmon.semanticlab.net/doc/4704908998012914758/Carmen-Carroll	Carmen Carroll	@BobbieBrock20 @cureangelman (Foundation for Angelman Syndrome Therapeutics) also supports and raises awareness. Dedicated to finding the cure. 	0	0	Carmen|Carroll	@BobbieBrock20|@cureangelman|(|Foundation|for|Angelman|Syndrome|Therapeutics|)|also|supports|and|raises|awareness|.|Dedicated|to|finding|the|cure|.
medmon.semanticlab.net/doc/4704881023819393652/AngelmanSyndromeFdn	AngelmanSyndromeFdn	Only 10 days left for priority registration for The Center for Courageous Kids Angelman Family Weekend! Priority re… https://t.co/LvkFcKUvdR. 	0	0	AngelmanSyndromeFdn	Only|10|days|left|for|priority|registration|for|The|Center|for|Courageous|Kids|Angelman|Family|Weekend|!|Priority|re|…|https://t.co/LvkFcKUvdR|.
medmon.semanticlab.net/doc/4704073405540848312/Pauline-Cook	☀Pauline Cook☀	Angelman Syndrome Awareness Fashion Presentation Soiree at #HackneyAttic #PictureHouse @FDC_YDA #London #Hackney #fashionblogger #FashionPhotography #FashionWeek https://t.co/cuFJKHT5un. 	0	0	☀|Pauline|Cook|☀	Angelman|Syndrome|Awareness|Fashion|Presentation|Soiree|at|#HackneyAttic|#PictureHouse|@FDC_YDA|#London|#Hackney|#fashionblogger|#FashionPhotography|#FashionWeek|https://t.co/cuFJKHT5un|.
medmon.semanticlab.net/doc/4703613831357020677/Sarax76-LP:-You-are-stunning!	Sarax76 @LP: You are stunning!	Donated a small amount. If you can, please help this family send their 17 month baby, Leo, with Angelman Syndrome to a specialty clinic in Boston. https://t.co/HhSTTr8bN5 https://t.co/1kF8ZD346W. 	1	1	Sarax|76|@LP|:|You|are|stunning|!	Donated|a|small|amount|.|If|you|can|,|please|help|this|family|send|their|17|month|baby|,|Leo|,|with|Angelman|Syndrome|to|a|specialty|clinic|in|Boston|.|https://t.co/HhSTTr8bN5|https://t.co/1kF8ZD346W|.
medmon.semanticlab.net/doc/4703579057744592446/Angelman-Syndrome-Foundation	Angelman Syndrome Foundation	Will you be our Valentine? Shop at smile.amazon.com/ch/59-3092842 and AmazonSmile donates to the Angelman Syndrome Foundation! 	0	0	Angelman|Syndrome|Foundation	Will|you|be|our|Valentine|?|Shop|at|smile.amazon.com/ch/59-3092842|and|AmazonSmile|donates|to|the|Angelman|Syndrome|Foundation|!
medmon.semanticlab.net/doc/4703240271775841743/Kaitlyn-Clarke	Kaitlyn Clarke	What do we know about #AAC for individuals with #Angelman Syndrome? Come see a review of the research by Clarke & Light (2019) in the exhibit hall from 3-5 PM! #ATIA19 #AACatPSU #pennstatecsd. @kclarke329. 	0	0	Kaitlyn|Clarke	What|do|we|know|about|#AAC|for|individuals|with|#Angelman|Syndrome|?|Come|see|a|review|of|the|research|by|Clarke|&|Light|(|2019|)|in|the|exhibit|hall|from|3-5|PM|!|#ATIA19|#AACatPSU|#pennstatecsd|.|@kclarke329|.
medmon.semanticlab.net/doc/4703200949749208694/Kaitlyn-Clarke	Kaitlyn Clarke	What do we know about #AAC for individuals with #Angelman Syndrome? Come see a review of the research by Clarke & Light (2019) in the exhibit hall from 3-5 PM! #ATIA19 #AACatPSU #pennstatecsd. @kclarke329. 	0	0	Kaitlyn|Clarke	What|do|we|know|about|#AAC|for|individuals|with|#Angelman|Syndrome|?|Come|see|a|review|of|the|research|by|Clarke|&|Light|(|2019|)|in|the|exhibit|hall|from|3-5|PM|!|#ATIA19|#AACatPSU|#pennstatecsd|.|@kclarke329|.
medmon.semanticlab.net/doc/4702989227883466848/Re:-Angelman-Syndrome-Foundation	Re: Angelman Syndrome Foundation	How great. Thank you for sharing. 	0	0	Re|:|Angelman|Syndrome|Foundation	How|great|.|Thank|you|for|sharing|.
medmon.semanticlab.net/doc/4702871634966247139/dimity-morris	dimity morris	Vote for foundation for Angelman Syndrome therapeutics to share in $50,000 https://t.co/Swo03dppnd. 	0	0	dimity|morris	Vote|for|foundation|for|Angelman|Syndrome|therapeutics|to|share|in|$|50,000|https://t.co/Swo03dppnd|.
medmon.semanticlab.net/doc/4702854424521172038/cheryl-woodfin	cheryl woodfin	@TweetingAutism @MaxWiredwith I wish....life is hard, a child with angelman syndrome, a 20 month old beautiful baby and working for the NHS.... you never know though ❤️ Awareness is everything. https://t.co/8mrc2vJspT. 	1	1	cheryl|woodfin	@TweetingAutism|@MaxWiredwith|I|wish|...|life|is|hard|,|a|child|with|angelman|syndrome|,|a|20|month|old|beautiful|baby|and|working|for|the|NHS|...|you|never|know|though|❤|️|Awareness|is|everything|.|https://t.co/8mrc2vJspT|.
medmon.semanticlab.net/doc/4702507898855527102/Rodrigo-Nunes-Cal	Rodrigo Nunes Cal	Angelman syndrome is a genetic disorder that causes developmental disabilities and nerve-related symptoms, including seizures. Although there is no cure, scientists @UNC may have discovered a way to reduce the seizures by replacing a mutant gene in mice. https://t.co/FU1bBvlUhm. 	1	0	Rodrigo|Nunes|Cal	Angelman|syndrome|is|a|genetic|disorder|that|causes|developmental|disabilities|and|nerve-related|symptoms|,|including|seizures|.|Although|there|is|no|cure|,|scientists|@UNC|may|have|discovered|a|way|to|reduce|the|seizures|by|replacing|a|mutant|gene|in|mice|.|https://t.co/FU1bBvlUhm|.
medmon.semanticlab.net/doc/4702418483286077913/AngelmanSyndromeFdn	AngelmanSyndromeFdn	It’s not too late to join them! We need your help to continue opening more clinics across the country while keeping… https://t.co/fLkw6HDSD7. 	0	0	AngelmanSyndromeFdn	It|’|s|not|too|late|to|join|them|!|We|need|your|help|to|continue|opening|more|clinics|across|the|country|while|keeping|…|https://t.co/fLkw6HDSD7|.
medmon.semanticlab.net/doc/4702011459018268449/Young-Designer-Award	Young Designer Award	I am honoured to be hosting an event being put on by the @FDC_YDA in conjunction w/ the Angelman Syndrome charity. As well as raising awareness,we will get to see the latest work from new designers & artists. If you’re free ticket details can be found here:https://t.co/q7BoA9q8kW. 	0	0	Young|Designer|Award	I|am|honoured|to|be|hosting|an|event|being|put|on|by|the|@FDC_YDA|in|conjunction|w|/|the|Angelman|Syndrome|charity|.|As|well|as|raising|awareness|,|we|will|get|to|see|the|latest|work|from|new|designers|&|artists|.|If|you|’|re|free|ticket|details|can|be|found|here|:|https://t.co/q7BoA9q8kW|.
medmon.semanticlab.net/doc/4701984424945989910/Hilary-Banks.	Hilary Banks.	I am honoured to be hosting an event being put on by the @FDC_YDA in conjunction w/ the Angelman Syndrome charity. As well as raising awareness,we will get to see the latest work from new designers & artists. If you’re free ticket details can be found here:https://t.co/q7BoA9q8kW. 	0	0	Hilary|Banks|.	I|am|honoured|to|be|hosting|an|event|being|put|on|by|the|@FDC_YDA|in|conjunction|w|/|the|Angelman|Syndrome|charity|.|As|well|as|raising|awareness|,|we|will|get|to|see|the|latest|work|from|new|designers|&|artists|.|If|you|’|re|free|ticket|details|can|be|found|here|:|https://t.co/q7BoA9q8kW|.
medmon.semanticlab.net/doc/4701016121247537758/AngelmanSyndromeFdn	AngelmanSyndromeFdn	Have you registered for the 2019 Angelman Syndrome Foundation #WalkforAngelman? Sign up today at https://t.co/mjSuQA2ulb to take advantage of Early Bird Registration – $25 for a limited time! https://t.co/QPPvjPIz3l. 	0	0	AngelmanSyndromeFdn	Have|you|registered|for|the|2019|Angelman|Syndrome|Foundation|#WalkforAngelman|?|Sign|up|today|at|https://t.co/mjSuQA2ulb|to|take|advantage|of|Early|Bird|Registration|–|$|25|for|a|limited|time|!|https://t.co/QPPvjPIz3l|.
medmon.semanticlab.net/doc/4700817052974991113/Lax-Goalie-Coach	Lax Goalie Coach	Apply TODAY for the 2019 Spring Angelman Syndrome Foundation Family Retreat Weekend in Scottsville, KY on April 5 – 7, 2019: https://t.co/z0ohNJoXzp https://t.co/7wm9fLIF0J. 	0	0	Lax|Goalie|Coach	Apply|TODAY|for|the|2019|Spring|Angelman|Syndrome|Foundation|Family|Retreat|Weekend|in|Scottsville|,|KY|on|April|5|–|7|,|2019|:|https://t.co/z0ohNJoXzp|https://t.co/7wm9fLIF0J|.
medmon.semanticlab.net/doc/4700040105754049471/Re:-Angelman-UK	Re: Angelman UK	I am so excited for this, and so proud of you Maxim Victor, Graham Trood and Dan Whitley! You're doing our boy proud, and all the angels. Go team The Angelman Rally 🏍🙌🏼. 	0	0	Re|:|Angelman|UK	I|am|so|excited|for|this|,|and|so|proud|of|you|Maxim|Victor|,|Graham|Trood|and|Dan|Whitley|!|You're|doing|our|boy|proud|,|and|all|the|angels|.|Go|team|The|Angelman|Rally|🏍|🙌|🏼|.
medmon.semanticlab.net/doc/4699981118035043496/Angelman-Syndrome-Foundation	Angelman Syndrome Foundation	It will be very soon! Just working to finalize a few more details! 	0	0	Angelman|Syndrome|Foundation	It|will|be|very|soon|!|Just|working|to|finalize|a|few|more|details|!
medmon.semanticlab.net/doc/4699902816425487897/Daily-Pictures	Daily Pictures	My dad comforting my sister (27, Angelman Syndrome), who was in the hospital this weekend. No sleep for days and holding her through her bouts of high anxiety and aggressiveness. My parents are models of strength and endless love. https://t.co/5WC2bixaW5 https://t.co/Rhg24TH2k2. 	1	1	Daily|Pictures	My|dad|comforting|my|sister|(|27|,|Angelman|Syndrome|)|,|who|was|in|the|hospital|this|weekend|.|No|sleep|for|days|and|holding|her|through|her|bouts|of|high|anxiety|and|aggressiveness|.|My|parents|are|models|of|strength|and|endless|love|.|https://t.co/5WC2bixaW5|https://t.co/Rhg24TH2k2|.
medmon.semanticlab.net/doc/4699892985495424028/WhatsViral.org	WhatsViral.org	My dad comforting my sister (27, Angelman Syndrome), who was in the hospital this weekend. No sleep for days and holding her through her bouts of high anxiety and aggressiveness. My parents are models of strength and endless love. https://t.co/iRvbTxIdos. 	1	1	WhatsViral.org	My|dad|comforting|my|sister|(|27|,|Angelman|Syndrome|)|,|who|was|in|the|hospital|this|weekend|.|No|sleep|for|days|and|holding|her|through|her|bouts|of|high|anxiety|and|aggressiveness|.|My|parents|are|models|of|strength|and|endless|love|.|https://t.co/iRvbTxIdos|.
medmon.semanticlab.net/doc/4699880698006752004/Swale-Photography	Swale Photography	The Angelman Syndrome Collections Presentation Soiree. takes place on Saturday 2 February 4pm-7pm. at. The Hackney Attic 270 Mare Street, London E8 1HE. Ticket Link:. https://t.co/OnddcfOF6I. 	0	0	Swale|Photography	The|Angelman|Syndrome|Collections|Presentation|Soiree|.|takes|place|on|Saturday|2|February|4pm|-|7pm|.|at|.|The|Hackney|Attic|270|Mare|Street|,|London|E8|1HE|.|Ticket|Link|:|.|https://t.co/OnddcfOF6I|.
medmon.semanticlab.net/doc/4699816800121242515/Zavier-Neal	Zavier Neal	My dad comforting my sister (27, Angelman Syndrome), who was in the hospital this weekend. No sleep for days and holding her through her bouts of high anxiety and aggressiveness. My parents are models of strength and endless love. https://t.co/gcePZwXwmD. 	1	1	Zavier|Neal	My|dad|comforting|my|sister|(|27|,|Angelman|Syndrome|)|,|who|was|in|the|hospital|this|weekend|.|No|sleep|for|days|and|holding|her|through|her|bouts|of|high|anxiety|and|aggressiveness|.|My|parents|are|models|of|strength|and|endless|love|.|https://t.co/gcePZwXwmD|.
medmon.semanticlab.net/doc/4699794681351901705/Gisselle-Rangel	Gisselle Rangel	My dad comforting my sister (27, Angelman Syndrome), who was in the hospital this weekend. No sleep for days and holding her through her bouts of high anxiety and aggressiveness. My parents are models of strength and endless love. https://t.co/8QR2VWA5sb. 	1	1	Gisselle|Rangel	My|dad|comforting|my|sister|(|27|,|Angelman|Syndrome|)|,|who|was|in|the|hospital|this|weekend|.|No|sleep|for|days|and|holding|her|through|her|bouts|of|high|anxiety|and|aggressiveness|.|My|parents|are|models|of|strength|and|endless|love|.|https://t.co/8QR2VWA5sb|.
medmon.semanticlab.net/doc/4699789765735724398/Pirate-World	Pirate World	My dad comforting my sister (27, Angelman Syndrome), who was in the hospital this weekend. No sleep for days and holding her through her bouts of high anxiety and aggressiveness. My parents are models of strength and endless love. #pics #awww https://t.co/fbaXL3mLTH. 	1	1	Pirate|World	My|dad|comforting|my|sister|(|27|,|Angelman|Syndrome|)|,|who|was|in|the|hospital|this|weekend|.|No|sleep|for|days|and|holding|her|through|her|bouts|of|high|anxiety|and|aggressiveness|.|My|parents|are|models|of|strength|and|endless|love|.|#pics|#awww|https://t.co/fbaXL3mLTH|.
medmon.semanticlab.net/doc/4699620189699107098/Michael-MacBride	Michael MacBride	Attempting to induce movement disorders like happy puppet syndrome is not a funny thing to do. You're all fired; go apply to comedy central. #startthepull #startthepush #intothenewmillenium. 	1	0	Michael|MacBride	Attempting|to|induce|movement|disorders|like|happy|puppet|syndrome|is|not|a|funny|thing|to|do|.|You're|all|fired|;|go|apply|to|comedy|central|.|#startthepull|#startthepush|#intothenewmillenium|.
medmon.semanticlab.net/doc/4699273330413642904/Angelman-UK	Angelman UK	It’s only a few months now until the London Marathon and we are so grateful to the wonderful people who run for us and dedicate their time to raise funds and commit to running 26 miles. Our fifth runner is our patron, Gareth somebody or other 🤣🤣🤣 When he gets round to doing his fundraising page, we’ll upload it!!! 🙈🙈 Hurry up Gareth!!! Well done to our other 4 wonderful runners for getting their fundraising pages sorted on top of their training 🙌🏻🙌🏻🙌🏻. 	0	0	Angelman|UK	It|’|s|only|a|few|months|now|until|the|London|Marathon|and|we|are|so|grateful|to|the|wonderful|people|who|run|for|us|and|dedicate|their|time|to|raise|funds|and|commit|to|running|26|miles|.|Our|fifth|runner|is|our|patron|,|Gareth|somebody|or|other|🤣|🤣|🤣|When|he|gets|round|to|doing|his|fundraising|page|,|we|’|ll|upload|it|!|!|!|🙈|🙈|Hurry|up|Gareth|!|!|!|Well|done|to|our|other|4|wonderful|runners|for|getting|their|fundraising|pages|sorted|on|top|of|their|training|🙌|🏻|🙌|🏻|🙌|🏻|.
medmon.semanticlab.net/doc/4699273330417041008/Angelman-UK	Angelman UK	It’s only a few months now until the London Marathon and we are so grateful to the wonderful people who run for us and dedicate their time to raise funds and commit to running 26 miles. Our fourth runner is Hannah Mensah. Please take a look at the link below and support her by sharing this post to your family and friends and if you can spare a few pennies as well, well that would be blooming fantastic!!! Thank you Hannah!!!! https://uk.virginmoneygiving.com/HannahMensah. 	0	0	Angelman|UK	It|’|s|only|a|few|months|now|until|the|London|Marathon|and|we|are|so|grateful|to|the|wonderful|people|who|run|for|us|and|dedicate|their|time|to|raise|funds|and|commit|to|running|26|miles|.|Our|fourth|runner|is|Hannah|Mensah|.|Please|take|a|look|at|the|link|below|and|support|her|by|sharing|this|post|to|your|family|and|friends|and|if|you|can|spare|a|few|pennies|as|well|,|well|that|would|be|blooming|fantastic|!|!|!|Thank|you|Hannah|!|!|!|https://uk.virginmoneygiving.com/HannahMensah|.
medmon.semanticlab.net/doc/4699217140387321167/Lisa-Tanner-|	Lisa Tanner |	It’s been a crazy week, resulting in an unexpected surgery for my child with Angelman Syndrome. Here’s a recap, plus five tips for emotional recovery afterwards. https://t.co/YxIUnzVe1O. 	1	1	Lisa|Tanner||	It|’|s|been|a|crazy|week|,|resulting|in|an|unexpected|surgery|for|my|child|with|Angelman|Syndrome|.|Here|’|s|a|recap|,|plus|five|tips|for|emotional|recovery|afterwards|.|https://t.co/YxIUnzVe1O|.
medmon.semanticlab.net/doc/4699214354575560796/Angelman-UK	Angelman UK	It’s only a few months now until the London Marathon and we are so grateful to the wonderful people who run for us and dedicate their time to raise funds and commit to running 26 miles. Our second runner is Matthew Hendery. Please take a look at the link below and support him by sharing this post to your family and friends and if you can spare a few pennies as well, well that would be blooming fantastic!!! Thank you Mathew!! https://www.justgiving.com/fundraising/mathew-hendery. 	0	0	Angelman|UK	It|’|s|only|a|few|months|now|until|the|London|Marathon|and|we|are|so|grateful|to|the|wonderful|people|who|run|for|us|and|dedicate|their|time|to|raise|funds|and|commit|to|running|26|miles|.|Our|second|runner|is|Matthew|Hendery|.|Please|take|a|look|at|the|link|below|and|support|him|by|sharing|this|post|to|your|family|and|friends|and|if|you|can|spare|a|few|pennies|as|well|,|well|that|would|be|blooming|fantastic|!|!|!|Thank|you|Mathew|!|!|https://www.justgiving.com/fundraising/mathew-hendery|.
medmon.semanticlab.net/doc/4698764935367196457/cheryl-woodfin	cheryl woodfin	@Nataliew1020 This is my baby Jack. He has angelman syndrome, cannot walk or talk and has epilepsy. I think I have managed to change a lot of people's views around here regarding how you treat someone who is disabled....silver linings ❤️❤️❤️ https://t.co/pfDi3fHBw5. 	1	1	cheryl|woodfin	@Nataliew1020|This|is|my|baby|Jack|.|He|has|angelman|syndrome|,|cannot|walk|or|talk|and|has|epilepsy|.|I|think|I|have|managed|to|change|a|lot|of|people's|views|around|here|regarding|how|you|treat|someone|who|is|disabled|...|silver|linings|❤|️|❤|️|❤|️|https://t.co/pfDi3fHBw5|.
medmon.semanticlab.net/doc/4698573240887729052/AngelmanAcademy	AngelmanAcademy	If you care for an individual with Angelman Syndrome, please consider enrolling in this study. https://t.co/k0ml4PK85Z. 	0	0	AngelmanAcademy	If|you|care|for|an|individual|with|Angelman|Syndrome|,|please|consider|enrolling|in|this|study|.|https://t.co/k0ml4PK85Z|.
medmon.semanticlab.net/doc/4698501970470188927/Jude-Whiteside	Jude Whiteside	I liked a @YouTube video https://t.co/wUiXfIuE7V GRIFFIN'S GENETIC APPOINTMENT UPDATE |. ANGELMAN SYNDROME. 	0	0	Jude|Whiteside	I|liked|a|@YouTube|video|https://t.co/wUiXfIuE7V|GRIFFIN'S|GENETIC|APPOINTMENT|UPDATE|||.|ANGELMAN|SYNDROME|.
medmon.semanticlab.net/doc/4698428241516509586/Young-Designer-Award	Young Designer Award	The First Angelman Syndrome Fashion Presentation Soiree for 2019 #FASHION #TALENT TICKETS SELLING NOW!! Saturday 2 Feb 2019, 4pm at the #HackneyAttic #PictureHouse 270 Mare St E8 For Tickets email: joanna_marcella@hotmail.com https://t.co/JAI7nW6Hkh RT. 	0	0	Young|Designer|Award	The|First|Angelman|Syndrome|Fashion|Presentation|Soiree|for|2019|#FASHION|#TALENT|TICKETS|SELLING|NOW|!|!|Saturday|2|Feb|2019|,|4pm|at|the|#HackneyAttic|#PictureHouse|270|Mare|St|E8|For|Tickets|email|:|joanna_marcella@hotmail.com|https://t.co/JAI7nW6Hkh|RT|.
medmon.semanticlab.net/doc/4698364343717994670/Shelby-SamandColbyStrong	Shelby #SamandColbyStrong	I liked a @YouTube video https://t.co/NcDo145fTg GRIFFIN'S GENETIC APPOINTMENT UPDATE |. ANGELMAN SYNDROME. 	0	0	Shelby|#SamandColbyStrong	I|liked|a|@YouTube|video|https://t.co/NcDo145fTg|GRIFFIN'S|GENETIC|APPOINTMENT|UPDATE|||.|ANGELMAN|SYNDROME|.
medmon.semanticlab.net/doc/4697553328212438572/Young-Designer-Award	Young Designer Award	@effusemagazine The First Angelman Syndrome Fashion Presentation Soiree for 2019 #FASHION and #Arts #TALENT TICKETS SELLING NOW!! Saturday 2 Feb 2019, 4pm at the #HackneyAttic #PictureHouse 270 Mare St E8 For Tickets email: joanna_marcella@hotmail.com https://t.co/JAI7nW6Hkh. 	0	0	Young|Designer|Award	@effusemagazine|The|First|Angelman|Syndrome|Fashion|Presentation|Soiree|for|2019|#FASHION|and|#Arts|#TALENT|TICKETS|SELLING|NOW|!|!|Saturday|2|Feb|2019|,|4pm|at|the|#HackneyAttic|#PictureHouse|270|Mare|St|E8|For|Tickets|email|:|joanna_marcella@hotmail.com|https://t.co/JAI7nW6Hkh|.
medmon.semanticlab.net/doc/4697506632523022315/Patient-Worthy	Patient Worthy	First Patient Enrollment Announced for Angelman Syndrome Nutritional Study https://t.co/Np5G4wmvFf. 	0	0	Patient|Worthy	First|Patient|Enrollment|Announced|for|Angelman|Syndrome|Nutritional|Study|https://t.co/Np5G4wmvFf|.
medmon.semanticlab.net/doc/4696147204786911118/Angelmanuk-Support-Education-Research	Angelmanuk Support Education Research	The second of our films by Prof Bernard Dan discussing alternative treatments for epilepsy. https://www.youtube.com/watch?v=wucVVJujHQc&feature=youtu.be. 	0	0	Angelmanuk|Support|Education|Research	The|second|of|our|films|by|Prof|Bernard|Dan|discussing|alternative|treatments|for|epilepsy|.|https://www.youtube.com/watch?v=wucVVJujHQc&feature=youtu.be|.
medmon.semanticlab.net/doc/4696078697612357160/MariaEnrico	Maria&Enrico	C’mon friends lets all tell my P.A. She needs to finish writing her book about me and life with Angelman Syndrome 😇. I can guarantee It would have Laughs and tears and make you appreciate life and celebrate every little achievement❤️ #ThursdayMotivation #ThursdayThoughts https://t.co/qKRoiP2u47. 	0	0	Maria|&|Enrico	C|’|mon|friends|lets|all|tell|my|P|.|A|.|She|needs|to|finish|writing|her|book|about|me|and|life|with|Angelman|Syndrome|😇|.|I|can|guarantee|It|would|have|Laughs|and|tears|and|make|you|appreciate|life|and|celebrate|every|little|achievement|❤|️|#ThursdayMotivation|#ThursdayThoughts|https://t.co/qKRoiP2u47|.
